1,10,25,40,50,100,200,400,800,1600,profile,role,vendor,best_module,solution_linecards,solution_cost
0,0,0,0,0,0,50,30,0,0,cloud,edge,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-8D', 'N9K-X9400-16W']",79355.85216
0,0,0,0,0,52,0,10,0,0,cloud,tor,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9716D-GX']",30458.064079999996
0,12,2,0,0,0,0,0,0,0,enterprise,edge,cisco,9348GC-FX3,['9348GC-FX3'],2253.101871
0,0,0,0,0,4,0,0,0,0,enterprise,edge,cisco,93108TC-FX3P,['93108TC-FX3P'],3170.855409
0,0,0,0,0,0,0,0,24,0,ai_gpu,leaf,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
52,2,0,2,0,0,0,0,0,0,enterprise,tor,cisco,9516,"['N9K-X9564PX', 'N9K-X9564PX']",3661.006196
0,0,0,0,0,52,0,24,0,0,cloud,tor,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9716D-GX', 'N9K-X9716D-GX']",50996.64663999999
0,0,0,0,38,0,10,0,0,0,cloud_50g,edge,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-16W']",16384.56014
0,0,0,0,0,0,0,60,0,0,ai_gpu,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",79355.85216
0,0,0,0,0,76,0,0,0,0,enterprise,spine,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9732C-EX', 'N9K-X9732C-EX']",29758.444559999996
0,0,0,0,0,0,14,0,0,0,enterprise,spine,cisco,9400,['N9K-X9400-16W'],9919.48152
0,0,0,0,0,86,0,0,0,0,cloud,spine,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9732C-EX', 'N9K-X9732C-EX']",29758.444559999996
0,0,0,0,52,16,0,0,0,0,cloud_50g,tor,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,0,0,0,0,36,0,12,2,0,ai_gpu,edge,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,46,0,0,4,0,2,0,0,0,enterprise,tor,cisco,HF6100-60L4D,['HF6100-60L4D'],14520.35448
0,0,0,0,0,60,8,6,0,0,cloud,tor,cisco,9332D-GX2B,['9332D-GX2B'],42595.51975
0,0,0,0,8,0,2,0,0,0,cloud_50g,edge,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-16W']",13152.02083
0,0,0,0,38,12,0,6,0,0,ai_gpu,edge,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,0,0,0,0,0,0,0,18,0,ai_gpu,spine,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,40,0,10,4,0,ai_gpu,tor,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,0,0,72,0,0,ai_gpu,leaf,cisco,9808,"['N9K-X9836DM-A', 'N9K-X9836DM-A']",96248.08732
0,0,0,0,0,0,0,36,10,0,cloud,tor,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,72,0,0,0,0,cloud_50g,spine,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9732C-EX', 'N9K-X96136YC-R', 'N9K-X96136YC-R']",27917.400085999998
0,0,0,0,0,0,0,26,0,0,ai_gpu,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",39677.92608
0,0,0,0,0,48,0,16,0,0,ai_gpu,edge,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9716D-GX', 'N9K-X9732C-EX']",40377.5456
0,0,0,0,0,0,0,0,30,0,ai_gpu,spine,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,0,32,0,0,0,cloud_50g,spine,cisco,9400,"['N9K-X9400-16W', 'N9K-X9400-16W']",19838.96304
0,0,0,0,0,0,0,0,32,0,ai_gpu,leaf,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,0,0,10,4,0,cloud,edge,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,24,18,0,0,0,0,cloud,edge,cisco,9516,['N9K-X9732C-EX'],9919.48152
0,0,0,0,0,0,0,36,0,0,enterprise,edge,cisco,9808,['N9K-X9836DM-A'],48124.04366
0,0,0,48,0,0,0,0,0,0,enterprise,spine,cisco,92304QC,['92304QC'],7333.364963
0,0,0,0,0,0,0,56,0,0,ai_gpu,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",69436.37064
0,0,0,0,0,0,0,0,16,0,enterprise,spine,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,8,2,0,0,0,cloud_50g,edge,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,58,0,0,2,0,2,0,0,ai_gpu,edge,cisco,HF6100-60L4D,['HF6100-60L4D'],14520.35448
0,0,0,0,0,36,12,0,0,0,cloud_50g,edge,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,32,10,0,0,0,0,cloud_50g,tor,cisco,9516,['N9K-X9732C-EX'],9919.48152
0,0,0,0,36,0,8,0,0,0,cloud_50g,edge,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-16W']",16384.56014
0,0,0,0,0,56,6,16,0,0,ai_gpu,tor,cisco,9364D-GX2A,['9364D-GX2A'],88123.0616
0,0,0,0,0,0,0,60,0,0,cloud,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",79355.85216
0,0,0,0,32,12,0,0,0,0,cloud_50g,edge,cisco,9516,['N9K-X9732C-EX'],9919.48152
0,0,26,6,0,0,0,0,0,0,enterprise,leaf,cisco,92160YC-X,['92160YC-X'],5042.619992
0,0,0,0,0,0,44,0,0,0,cloud_50g,spine,cisco,9400,"['N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W']",29758.444559999996
0,0,0,0,0,42,0,14,0,0,ai_gpu,edge,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9716D-GX']",30458.064079999996
0,0,0,0,66,0,10,0,0,0,cloud_50g,tor,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-16W']",19617.09945
0,0,0,0,24,6,4,0,0,0,cloud_50g,leaf,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,52,8,0,0,0,0,cloud,edge,cisco,9336C-FX2,['9336C-FX2'],11225.33011
0,68,0,0,0,2,0,2,0,0,enterprise,tor,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,0,0,0,0,0,0,0,8,0,cloud,spine,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,0,0,42,0,0,ai_gpu,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",59516.88912
0,0,0,0,0,0,56,0,0,0,cloud_50g,spine,cisco,9400,"['N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W']",39677.92608
0,0,0,0,0,0,0,30,0,0,cloud,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",39677.92608
0,0,0,0,46,12,0,0,0,0,cloud_50g,edge,cisco,9336C-FX2,['9336C-FX2'],11225.33011
0,0,0,0,0,40,26,0,0,0,cloud,edge,cisco,9332D-GX2B,['9332D-GX2B'],42595.51975
0,0,0,0,0,0,32,0,0,0,cloud_50g,spine,cisco,9400,"['N9K-X9400-16W', 'N9K-X9400-16W']",19838.96304
0,0,0,0,0,0,0,14,0,0,ai_gpu,leaf,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D']",19838.96304
0,0,0,0,0,0,46,0,20,0,ai_gpu,leaf,cisco,,[],
0,0,0,0,0,0,48,0,0,0,cloud_50g,spine,cisco,9400,"['N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W']",29758.444559999996
0,0,0,0,24,6,0,0,0,0,cloud_50g,tor,cisco,9516,['N9K-X9732C-EX'],9919.48152
0,0,0,0,0,0,0,30,0,0,ai_gpu,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",39677.92608
0,0,0,0,0,58,0,0,0,0,enterprise,spine,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,34,0,0,0,2,0,0,0,0,enterprise,edge,cisco,9348GC-FX3,['9348GC-FX3'],2253.101871
0,0,64,0,0,4,14,0,0,0,cloud,tor,cisco,9332D-GX2B,['9332D-GX2B'],42595.51975
0,62,0,0,2,6,0,0,0,0,enterprise,tor,cisco,9336C-FX2,['9336C-FX2'],11225.33011
0,0,0,0,0,92,0,0,0,0,cloud_50g,spine,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9732C-EX', 'N9K-X9732C-EX']",29758.444559999996
0,0,0,0,0,0,0,0,16,0,ai_gpu,spine,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,0,0,28,0,0,ai_gpu,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",39677.92608
0,0,0,0,0,0,34,12,0,0,cloud,edge,cisco,9332D-GX2B,['9332D-GX2B'],42595.51975
0,0,0,0,0,0,0,44,0,0,ai_gpu,leaf,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",59516.88912
0,0,0,0,0,0,0,52,0,0,cloud,edge,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",69436.37064
0,0,0,0,0,20,0,2,0,0,cloud,edge,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,0,0,0,0,28,0,0,0,0,cloud,spine,cisco,9516,['N9K-X9732C-EX'],9919.48152
0,60,0,0,0,2,0,2,0,0,ai_gpu,edge,cisco,HF6100-60L4D,['HF6100-60L4D'],14520.35448
0,0,0,0,0,0,0,38,10,0,ai_gpu,tor,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,70,8,0,8,0,0,cloud_50g,leaf,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9716D-GX']",30458.064079999996
0,56,0,8,0,4,0,0,0,0,enterprise,tor,cisco,93360YC-FX2,['93360YC-FX2'],7333.364963
0,0,0,0,0,0,0,36,0,0,enterprise,edge,cisco,9808,['N9K-X9836DM-A'],48124.04366
0,0,0,0,44,8,8,0,0,0,cloud_50g,leaf,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,0,0,40,26,6,0,ai_gpu,tor,cisco,,[],
0,0,0,0,0,0,0,12,0,0,cloud,leaf,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D']",19838.96304
0,0,0,0,0,0,22,18,0,0,cloud,leaf,cisco,9332D-GX2B,['9332D-GX2B'],42595.51975
0,0,0,0,0,0,76,10,0,0,cloud,edge,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-8D']",69436.37064
0,0,0,0,0,0,0,32,0,0,enterprise,edge,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",39677.92608
0,0,30,0,4,0,0,0,0,0,enterprise,leaf,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-22L']",6465.07862
0,0,0,0,18,10,0,0,0,0,cloud_50g,edge,cisco,9516,['N9K-X9732C-EX'],9919.48152
0,0,0,0,0,16,0,4,0,0,cloud,edge,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,0,0,0,48,12,4,0,0,0,cloud_50g,leaf,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,82,0,0,4,0,0,cloud_50g,tor,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,0,0,0,70,24,0,ai_gpu,tor,cisco,,[],
0,0,0,0,0,44,0,0,0,0,cloud,spine,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,70,0,6,0,4,0,0,0,0,enterprise,tor,cisco,93360YC-FX2,['93360YC-FX2'],7333.364963
0,0,0,0,0,64,6,16,0,0,cloud,tor,cisco,9364D-GX2A,['9364D-GX2A'],88123.0616
0,0,62,0,0,0,0,0,0,0,enterprise,spine,cisco,93360YC-FX2,['93360YC-FX2'],7333.364963
0,0,0,0,14,0,4,0,0,0,cloud_50g,edge,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-16W']",13152.02083
0,0,0,0,92,0,0,4,0,0,cloud_50g,tor,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,0,0,0,46,14,0,cloud,tor,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,0,0,42,0,0,cloud,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",59516.88912
0,0,0,0,26,0,0,0,0,0,enterprise,spine,cisco,93180LC-EX,['93180LC-EX'],3541.781815
0,18,4,0,0,0,0,0,0,0,enterprise,edge,cisco,9348GC-FX3,['9348GC-FX3'],2253.101871
0,0,0,0,96,0,0,0,0,0,cloud_50g,spine,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L']",16162.69655
0,0,0,0,0,42,0,16,0,0,enterprise,edge,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9716D-GX', 'N9K-X9732C-EX']",40377.5456
0,0,0,0,16,4,0,0,0,0,enterprise,leaf,cisco,93180LC-EX,['93180LC-EX'],3541.781815
0,0,0,0,0,0,28,0,0,0,enterprise,spine,cisco,9400,"['N9K-X9400-16W', 'N9K-X9400-16W']",19838.96304
0,0,0,0,16,10,0,0,0,0,cloud_50g,edge,cisco,9516,['N9K-X9732C-EX'],9919.48152
0,0,74,0,8,0,4,0,0,0,cloud_50g,leaf,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-16W']",22849.63876
0,0,28,0,0,2,0,2,0,0,ai_gpu,edge,cisco,HF6100-60L4D,['HF6100-60L4D'],14520.35448
0,0,0,0,0,120,0,0,0,0,cloud_50g,spine,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9732C-EX', 'N9K-X9732C-EX', 'N9K-X9732C-EX']",39677.92608
0,0,0,0,38,10,0,4,0,0,ai_gpu,edge,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,0,0,0,0,8,0,0,0,0,enterprise,edge,cisco,93180LC-EX,['93180LC-EX'],3541.781815
0,90,0,0,0,4,0,0,0,0,cloud,edge,cisco,93360YC-FX2,['93360YC-FX2'],7333.364963
0,0,52,0,0,2,0,2,0,0,ai_gpu,edge,cisco,HF6100-60L4D,['HF6100-60L4D'],14520.35448
0,0,66,0,2,6,0,0,0,0,enterprise,tor,cisco,9336C-FX2,['9336C-FX2'],11225.33011
0,0,0,0,0,56,28,6,0,0,cloud,tor,cisco,9364D-GX2A,['9364D-GX2A'],88123.0616
0,0,0,0,104,0,0,0,0,0,cloud_50g,spine,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L']",16162.69655
0,0,0,0,0,0,0,0,36,0,cloud,spine,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,0,0,0,10,0,ai_gpu,spine,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,0,0,46,0,0,enterprise,edge,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",59516.88912
0,0,2,0,2,0,0,0,0,0,enterprise,leaf,cisco,9400,['N9K-X9400-22L'],3232.53931
0,0,0,0,0,60,0,0,0,0,cloud,edge,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,0,0,0,0,0,0,0,0,24,ai_gpu,spine,cisco,,[],
0,0,0,0,0,0,0,40,0,0,enterprise,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",49597.4076
0,0,0,0,0,0,0,44,32,0,ai_gpu,leaf,cisco,,[],
0,0,18,0,12,2,0,0,0,0,enterprise,tor,cisco,9336C-FX2,['9336C-FX2'],11225.33011
0,0,0,44,0,0,0,0,0,0,enterprise,spine,cisco,92304QC,['92304QC'],7333.364963
0,0,0,0,0,0,0,68,28,0,ai_gpu,tor,cisco,,[],
0,0,0,0,86,0,0,6,0,0,cloud_50g,tor,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-8D']",22849.63876
0,0,0,0,0,36,0,0,0,0,cloud_50g,spine,cisco,9336C-FX2,['9336C-FX2'],11225.33011
0,0,0,0,0,0,58,0,0,0,cloud,spine,cisco,9400,"['N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W']",39677.92608
0,24,16,0,0,0,0,0,0,0,enterprise,edge,cisco,93180YC-EX,['93180YC-EX'],3541.781815
0,0,0,0,0,0,64,0,0,0,cloud_50g,spine,cisco,9400,"['N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W']",39677.92608
0,0,0,0,0,0,0,20,0,0,cloud,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",29758.444559999996
0,28,8,0,0,0,0,0,0,0,enterprise,edge,cisco,93180YC-EX,['93180YC-EX'],3541.781815
0,0,0,0,0,0,14,10,0,0,cloud,edge,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-16W', 'N9K-X9400-8D']",29758.444559999996
0,0,52,0,0,8,0,0,0,0,enterprise,edge,cisco,93360YC-FX2,['93360YC-FX2'],7333.364963
0,0,0,0,0,0,38,8,4,0,ai_gpu,edge,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,56,0,0,0,6,0,0,0,0,enterprise,leaf,cisco,93360YC-FX2,['93360YC-FX2'],7333.364963
0,0,0,0,0,0,0,10,0,0,ai_gpu,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D']",19838.96304
0,54,8,0,0,4,0,0,0,0,enterprise,tor,cisco,9516,"['N9K-X9564PX', 'N9K-X96136YC-R']",5869.721621
0,0,0,0,0,12,0,0,0,0,enterprise,leaf,cisco,93180LC-EX,['93180LC-EX'],3541.781815
0,0,0,0,0,44,4,8,0,0,cloud,tor,cisco,9332D-GX2B,['9332D-GX2B'],42595.51975
0,44,0,0,2,0,2,0,0,0,enterprise,tor,cisco,HF6100-60L4D,['HF6100-60L4D'],14520.35448
0,0,0,0,0,0,34,2,12,0,ai_gpu,edge,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,0,0,0,6,0,cloud,spine,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,16,0,0,0,0,enterprise,spine,cisco,93180LC-EX,['93180LC-EX'],3541.781815
0,0,0,0,44,10,8,0,0,0,cloud_50g,leaf,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,0,0,0,0,46,0,ai_gpu,spine,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,78,0,4,0,8,0,0,0,cloud_50g,leaf,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-22L', 'N9K-X9400-16W', 'N9K-X9400-22L']",22849.63876
0,0,0,0,0,0,0,44,0,0,cloud,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",59516.88912
0,0,0,0,12,0,4,0,0,0,cloud_50g,edge,cisco,9400,"['N9K-X9400-22L', 'N9K-X9400-16W']",13152.02083
0,0,16,0,6,2,0,0,0,0,enterprise,tor,cisco,9336C-FX2,['9336C-FX2'],11225.33011
0,0,0,0,0,0,26,20,0,0,cloud,edge,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-8D']",49597.4076
0,0,0,0,0,40,0,0,0,0,cloud_50g,spine,cisco,9516,"['N9K-X9732C-EX', 'N9K-X96136YC-R', 'N9K-X96136YC-R']",17997.918566
0,0,0,0,0,44,0,16,0,0,ai_gpu,edge,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9716D-GX', 'N9K-X9732C-EX']",40377.5456
0,46,10,0,0,2,0,0,0,0,enterprise,tor,cisco,9516,"['N9K-X9564PX', 'N9K-X96136YC-R']",5869.721621
0,0,0,0,0,34,12,0,0,0,cloud,edge,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,38,0,0,10,0,0,0,0,enterprise,leaf,cisco,93240YC-FX2,['93240YC-FX2'],7333.364963
0,0,0,0,32,4,8,0,0,0,cloud_50g,leaf,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,0,58,4,0,10,0,cloud,tor,cisco,,[],
0,0,0,0,0,0,38,0,0,0,ai_gpu,spine,cisco,9400,"['N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W']",29758.444559999996
0,0,0,0,0,58,6,12,0,0,cloud,tor,cisco,9332D-GX2B,['9332D-GX2B'],42595.51975
0,0,0,0,0,0,0,14,8,0,ai_gpu,leaf,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,0,44,4,10,0,ai_gpu,tor,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,32,0,0,0,0,4,0,0,cloud,leaf,cisco,HF6100-60L4D,['HF6100-60L4D'],14520.35448
0,0,26,0,0,8,0,0,0,0,enterprise,edge,cisco,93240YC-FX2,['93240YC-FX2'],7333.364963
0,0,0,0,14,12,0,0,0,0,cloud_50g,edge,cisco,9516,['N9K-X9732C-EX'],9919.48152
0,0,0,0,32,10,4,0,0,0,cloud_50g,leaf,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,0,0,0,46,0,0,cloud,leaf,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",59516.88912
0,0,0,0,48,14,0,6,0,0,cloud_50g,leaf,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,0,62,0,26,0,0,cloud,leaf,cisco,9808,"['N9K-X98900CD-A', 'N9K-X98900CD-A']",58757.8811
0,0,58,0,0,0,0,0,0,0,enterprise,spine,cisco,93360YC-FX2,['93360YC-FX2'],7333.364963
0,0,0,0,0,0,44,0,0,0,cloud_50g,spine,cisco,9400,"['N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W']",29758.444559999996
0,0,0,0,0,0,0,34,18,0,ai_gpu,leaf,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,18,2,0,0,2,0,0,0,0,enterprise,tor,cisco,9348GC-FX3,['9348GC-FX3'],2253.101871
0,0,0,0,36,8,0,0,0,0,enterprise,edge,cisco,9516,['N9K-X9732C-EX'],9919.48152
0,0,0,0,0,0,0,48,14,0,cloud,tor,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,40,10,0,0,0,0,cloud_50g,edge,cisco,9516,['N9K-X9732C-EX'],9919.48152
0,0,0,0,0,0,0,0,52,0,ai_gpu,spine,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,56,14,0,0,0,0,cloud_50g,tor,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,0,0,0,46,16,10,0,0,0,cloud_50g,leaf,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,0,0,44,0,0,0,cloud_50g,spine,cisco,9400,"['N9K-X9400-16W', 'N9K-X9400-16W', 'N9K-X9400-16W']",29758.444559999996
0,0,0,0,0,80,0,0,0,0,enterprise,spine,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9732C-EX', 'N9K-X9732C-EX']",29758.444559999996
0,0,12,0,0,4,0,0,0,0,enterprise,leaf,cisco,9516,['N9K-X96136YC-R'],4039.218523
0,0,0,0,58,16,0,10,0,0,cloud_50g,leaf,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9716D-GX']",30458.064079999996
0,0,0,22,0,0,0,0,0,0,enterprise,spine,cisco,93180LC-EX,['93180LC-EX'],3541.781815
0,0,0,0,0,0,0,0,34,0,ai_gpu,leaf,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,56,6,0,6,0,0,cloud_50g,leaf,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,0,0,0,0,28,4,4,0,0,cloud,tor,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,0,0,0,0,0,0,46,24,0,ai_gpu,leaf,cisco,,[],
0,0,0,0,0,28,0,6,0,0,ai_gpu,edge,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,0,0,0,62,12,0,0,0,0,cloud_50g,tor,cisco,N9K-C93600CD-GX,['N9K-C93600CD-GX'],19192.88709
0,0,0,0,0,0,0,16,6,0,ai_gpu,leaf,cisco,HF6100-64ED,['HF6100-64ED'],182311.8737
0,0,0,0,0,56,0,26,0,0,cloud,leaf,cisco,9516,"['N9K-X9732C-EX', 'N9K-X9716D-GX', 'N9K-X9716D-GX']",50996.64663999999
0,0,0,0,0,22,4,6,0,0,cloud,tor,cisco,N9K-C9316D-GX,['N9K-C9316D-GX'],20538.58256
0,44,0,10,0,2,0,0,0,0,enterprise,tor,cisco,93240YC-FX2,['93240YC-FX2'],7333.364963
0,0,0,0,0,0,0,50,0,0,cloud,spine,cisco,9400,"['N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D', 'N9K-X9400-8D']",69436.37064
