1,10,25,40,50,100,200,400,800,1600,profile,role,vendor,best_module,solution_linecards,solution_cost
0,0,0,0,0,42,0,14,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,66,0,10,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,24,6,4,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,52,8,0,0,0,0,cloud,edge,juniper,,[],
0,68,0,0,0,2,0,2,0,0,enterprise,tor,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,0,8,0,cloud,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,42,0,0,ai_gpu,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,56,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,30,0,0,cloud,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,46,12,0,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,0,40,26,0,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,32,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,14,0,0,ai_gpu,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,46,0,20,0,ai_gpu,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,48,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,24,6,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,30,0,0,ai_gpu,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,58,0,0,0,0,enterprise,spine,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,34,0,0,0,2,0,0,0,0,enterprise,edge,juniper,QFX5110-48S,['QFX5110-48S'],1235.1133211217184
0,0,64,0,0,4,14,0,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,62,0,0,2,6,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,92,0,0,0,0,cloud_50g,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,0,16,0,ai_gpu,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,28,0,0,ai_gpu,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,34,12,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,44,0,0,ai_gpu,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,52,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,20,0,2,0,0,cloud,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,28,0,0,0,0,cloud,spine,juniper,QFX5120-32C,['QFX5120-32C'],4790.793782282743
0,60,0,0,0,2,0,2,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,38,10,0,ai_gpu,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,70,8,0,8,0,0,cloud_50g,leaf,juniper,,[],
0,56,0,8,0,4,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,36,0,0,enterprise,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,44,8,8,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,40,26,6,0,ai_gpu,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,12,0,0,cloud,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,22,18,0,0,cloud,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,76,10,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,32,0,0,enterprise,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,30,0,4,0,0,0,0,0,enterprise,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,18,10,0,0,0,0,cloud_50g,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,16,0,4,0,0,cloud,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,48,12,4,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,82,0,0,4,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,0,70,24,0,ai_gpu,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,44,0,0,0,0,cloud,spine,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,70,0,6,0,4,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,64,6,16,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,62,0,0,0,0,0,0,0,enterprise,spine,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,14,0,4,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,92,0,0,4,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,0,46,14,0,cloud,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,42,0,0,cloud,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,26,0,0,0,0,0,enterprise,spine,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,18,4,0,0,0,0,0,0,0,enterprise,edge,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,96,0,0,0,0,0,cloud_50g,spine,juniper,,[],
0,0,0,0,0,42,0,16,0,0,enterprise,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,16,4,0,0,0,0,enterprise,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,28,0,0,0,enterprise,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,16,10,0,0,0,0,cloud_50g,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,74,0,8,0,4,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,28,0,0,2,0,2,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,120,0,0,0,0,cloud_50g,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,38,10,0,4,0,0,ai_gpu,edge,juniper,,[],
0,0,0,0,0,8,0,0,0,0,enterprise,edge,juniper,QFX10002-36Q,['QFX10002-36Q'],2071.479390088412
0,90,0,0,0,4,0,0,0,0,cloud,edge,juniper,QFX5110-32Q,['QFX5110-32Q'],4790.793782282743
0,0,52,0,0,2,0,2,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,66,0,2,6,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,56,28,6,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,104,0,0,0,0,0,cloud_50g,spine,juniper,,[],
0,0,0,0,0,0,0,0,36,0,cloud,spine,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,0,10,0,ai_gpu,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,46,0,0,enterprise,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,2,0,2,0,0,0,0,0,enterprise,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,60,0,0,0,0,cloud,edge,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,0,0,0,0,0,0,0,0,24,ai_gpu,spine,juniper,,[],
0,0,0,0,0,0,0,40,0,0,enterprise,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,44,32,0,ai_gpu,leaf,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,18,0,12,2,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,44,0,0,0,0,0,0,enterprise,spine,juniper,QFX10002-72Q,['QFX10002-72Q'],4289.059906037728
0,0,0,0,0,0,0,68,28,0,ai_gpu,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,86,0,0,6,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,36,0,0,0,0,cloud_50g,spine,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,0,0,0,0,0,58,0,0,0,cloud,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,24,16,0,0,0,0,0,0,0,enterprise,edge,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,0,64,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,20,0,0,cloud,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,28,8,0,0,0,0,0,0,0,enterprise,edge,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,0,14,10,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,52,0,0,8,0,0,0,0,enterprise,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,38,8,4,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,56,0,0,0,6,0,0,0,0,enterprise,leaf,juniper,QFX5110-32Q,['QFX5110-32Q'],4790.793782282743
0,0,0,0,0,0,0,10,0,0,ai_gpu,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,54,8,0,0,4,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,12,0,0,0,0,enterprise,leaf,juniper,QFX10002-36Q,['QFX10002-36Q'],2071.479390088412
0,0,0,0,0,44,4,8,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,44,0,0,2,0,2,0,0,0,enterprise,tor,juniper,,[],
0,0,0,0,0,0,34,2,12,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,0,6,0,cloud,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,16,0,0,0,0,enterprise,spine,juniper,QFX10002-72Q,['QFX10002-72Q'],4289.059906037728
0,0,0,0,44,10,8,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,0,0,46,0,ai_gpu,spine,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,78,0,4,0,8,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,0,44,0,0,cloud,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,12,0,4,0,0,0,cloud_50g,edge,juniper,,[],
0,0,16,0,6,2,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,26,20,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,40,0,0,0,0,cloud_50g,spine,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,0,0,0,0,44,0,16,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,46,10,0,0,2,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,34,12,0,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,38,0,0,10,0,0,0,0,enterprise,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,32,4,8,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,58,4,0,10,0,cloud,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,38,0,0,0,ai_gpu,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,58,6,12,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,14,8,0,ai_gpu,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,44,4,10,0,ai_gpu,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,32,0,0,0,0,4,0,0,cloud,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,26,0,0,8,0,0,0,0,enterprise,edge,juniper,QFX5120-48Y,['QFX5120-48Y'],2924.7011471139235
0,0,0,0,14,12,0,0,0,0,cloud_50g,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,32,10,4,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,0,46,0,0,cloud,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,48,14,0,6,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,62,0,26,0,0,cloud,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,58,0,0,0,0,0,0,0,enterprise,spine,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,44,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,34,18,0,ai_gpu,leaf,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,18,2,0,0,2,0,0,0,0,enterprise,tor,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,36,8,0,0,0,0,enterprise,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,48,14,0,cloud,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,40,10,0,0,0,0,cloud_50g,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,0,52,0,ai_gpu,spine,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,56,14,0,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,46,16,10,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,44,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,80,0,0,0,0,enterprise,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,12,0,0,4,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,58,16,0,10,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,22,0,0,0,0,0,0,enterprise,spine,juniper,QFX5100-24Q,['QFX5100-24Q'],1353.2710608043103
0,0,0,0,0,0,0,0,34,0,ai_gpu,leaf,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,56,6,0,6,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,28,4,4,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,46,24,0,ai_gpu,leaf,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,28,0,6,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,62,12,0,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,0,16,6,0,ai_gpu,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,56,0,26,0,0,cloud,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,22,4,6,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,44,0,10,0,2,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,50,0,0,cloud,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,62,0,12,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,44,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,80,0,14,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,0,42,22,0,cloud,leaf,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,36,0,4,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,0,68,28,0,ai_gpu,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,46,14,0,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,0,0,44,0,12,0,cloud,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,68,0,6,0,0,6,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,56,16,0,0,cloud,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,40,12,0,0,0,0,cloud_50g,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,42,16,8,0,0,ai_gpu,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,52,0,0,0,10,0,0,0,enterprise,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,54,0,18,0,0,4,0,0,cloud_50g,leaf,juniper,,[],
0,18,2,0,0,2,0,0,0,0,enterprise,tor,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,40,0,10,2,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,20,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,50,0,0,0,enterprise,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,8,0,0,0,0,enterprise,leaf,juniper,QFX10002-36Q,['QFX10002-36Q'],2071.479390088412
0,0,40,0,0,20,0,0,0,0,enterprise,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,60,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,20,0,0,ai_gpu,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,12,4,0,0,cloud,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,66,0,18,0,0,cloud,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,40,10,0,0,0,0,cloud_50g,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,0,60,0,ai_gpu,spine,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,10,0,0,2,0,0,0,0,enterprise,edge,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,0,28,8,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,34,0,8,0,0,cloud,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,4,2,0,0,0,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,60,12,0,4,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,24,10,0,0,cloud,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,56,0,16,4,0,0,ai_gpu,tor,juniper,,[],
0,0,0,0,0,66,20,10,0,0,ai_gpu,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,44,0,0,0,0,enterprise,spine,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,0,0,0,0,6,0,0,0,0,enterprise,edge,juniper,QFX5120-48T,['QFX5120-48T'],1531.4222168626673
0,0,0,0,0,0,0,0,30,0,ai_gpu,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,36,0,6,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,0,48,26,6,0,0,ai_gpu,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,78,14,0,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,50,6,0,4,0,0,ai_gpu,edge,juniper,,[],
0,0,0,0,24,4,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,24,0,0,ai_gpu,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,40,22,6,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,14,0,0,cloud,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,14,8,0,0,0,cloud_50g,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,86,8,0,cloud,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,46,0,2,6,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,30,0,14,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,50,10,10,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,6,0,0,ai_gpu,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,46,0,6,0,4,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,24,0,6,0,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,30,0,0,enterprise,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,82,0,0,4,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,0,0,32,0,cloud,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,54,0,10,0,6,0,0,0,cloud_50g,leaf,juniper,,[],
0,10,8,0,0,0,0,0,0,0,enterprise,edge,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,46,0,16,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,0,0,0,44,0,0,ai_gpu,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,52,10,0,4,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,38,16,6,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,32,0,14,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,28,4,0,0,2,0,0,0,0,enterprise,tor,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,0,0,44,8,0,ai_gpu,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,44,10,0,0,0,0,enterprise,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,44,0,0,cloud,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,120,0,0,0,0,cloud,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,10,4,0,0,0,0,enterprise,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,42,0,0,0,enterprise,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,62,2,0,0,4,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,14,0,0,2,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,0,40,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,74,14,0,ai_gpu,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,26,0,0,ai_gpu,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,96,0,0,0,0,cloud_50g,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,78,0,8,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,48,0,0,0,enterprise,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,108,0,0,0,0,cloud_50g,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,20,0,8,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,30,6,0,0,0,0,enterprise,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,80,0,12,0,0,4,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,0,48,0,0,ai_gpu,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,30,8,0,0,0,0,cloud,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,62,0,24,0,0,ai_gpu,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,60,12,0,cloud,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,14,10,0,ai_gpu,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,10,0,0,ai_gpu,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,0,38,0,ai_gpu,spine,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,30,0,0,enterprise,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,36,32,0,ai_gpu,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,0,32,0,ai_gpu,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,22,14,4,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,76,0,0,18,0,0,cloud,leaf,juniper,,[],
